"pathway" "pval" "padj" "ES" "NES" "nMoreExtreme" "size"
"16" "REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES" 0.0232495268991619 0.112614614048552 -0.508268861635435 -1.64484389792785 85 15
"17" "REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS" 0.696130995507897 0.875106327760112 0.212269743209773 0.863804864128995 4803 52
"18" "REACTOME_ACTIVATION_OF_THE_MRNA_UPON_BINDING_OF_THE_CAP_BINDING_COMPLEX_AND_EIFS_AND_SUBSEQUENT_BINDING_TO_43S" 0.299250072108451 0.562809768644335 0.270381204478789 1.1127656079929 2074 55
"19" "REACTOME_ACTIVATION_OF_THE_PRE_REPLICATIVE_COMPLEX" 0.0143225436837582 0.0886201065872928 -0.448814802485231 -1.67575762193772 49 24
"20" "REACTOME_ADORA2B_MEDIATED_ANTI_INFLAMMATORY_CYTOKINES_PRODUCTION" 0.043607532210109 0.170277030534711 -0.29909334474816 -1.39365772025532 131 58
"21" "REACTOME_AGGREPHAGY" 0.0194898251648037 0.105142477862757 -0.401827436224803 -1.57226405910147 67 28
"22" "REACTOME_AMINO_ACIDS_REGULATE_MTORC1" 0.772788303744592 0.917006254846119 0.21278678579891 0.804261395207724 5179 37
"23" "REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE" 0.017578125 0.0981998638871607 -0.465859495268042 -1.67581885881692 62 21
"24" "REACTOME_AMYLOID_FIBER_FORMATION" 0.33293803735547 0.593498240503229 -0.263389384684476 -1.07999063247273 1122 34
"25" "REACTOME_ANCHORING_OF_THE_BASAL_BODY_TO_THE_PLASMA_MEMBRANE" 0.927842358945279 0.984257094870801 0.164165943574212 0.711033222014629 6544 71
"26" "REACTOME_ANTIGEN_ACTIVATES_B_CELL_RECEPTOR_BCR_LEADING_TO_GENERATION_OF_SECOND_MESSENGERS" 0.0010639914880681 0.0200298703292715 0.521340049245913 1.87334146784957 6 30
"27" "REACTOME_ANTIGEN_PRESENTATION_FOLDING_ASSEMBLY_AND_PEPTIDE_LOADING_OF_CLASS_I_MHC" 0.00154344806297268 0.0234375446599555 0.565807356727321 1.89376352575009 9 23
"28" "REACTOME_ANTIGEN_PROCESSING_CROSS_PRESENTATION" 0.000556018904642758 0.0142479844314707 0.393575065975753 1.77074970292204 3 88
"29" "REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION" 0.465452337583485 0.709425495945089 0.190727181426669 0.999499994667275 3832 245
"30" "REACTOME_ANTIMICROBIAL_PEPTIDES" 0.493086201824066 0.726086052795677 -0.240497488265954 -0.972312873967723 1675 32
"31" "REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES" 0.000141542816702052 0.0072275988506355 0.474423489820477 2.0596195587697 0 72
"32" "REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION" 0.432383347303716 0.687120823234588 0.227859538924006 1.02151678920153 3094 87
"33" "REACTOME_APC_CDC20_MEDIATED_DEGRADATION_OF_NEK2A" 0.0813099943534726 0.261467432822932 -0.381789421588123 -1.39097619916762 287 22
"34" "REACTOME_APC_C_CDC20_MEDIATED_DEGRADATION_OF_CYCLIN_B" 0.0290178571428571 0.126567249240122 -0.437567638624868 -1.57404562591051 103 21
"35" "REACTOME_APC_C_CDH1_MEDIATED_DEGRADATION_OF_CDC20_AND_OTHER_APC_C_CDH1_TARGETED_PROTEINS_IN_LATE_MITOSIS_EARLY_G1" 0.42297387809779 0.678409852546917 -0.21278227060197 -1.01645578159001 1262 64
"36" "REACTOME_APC_C_MEDIATED_DEGRADATION_OF_CELL_CYCLE_PROTEINS" 0.233895969686531 0.48630150304303 -0.226772409834428 -1.1257393648217 678 77
"37" "REACTOME_APOPTOSIS" 0.167991659064251 0.400445233815948 0.240252120162664 1.17795200075485 1288 149
"38" "REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS" 0.314908644249962 0.575766540450388 0.314070874386714 1.10754046896475 2050 28
"39" "REACTOME_APOPTOTIC_EXECUTION_PHASE" 0.192158036516013 0.436908015726329 0.324210296289036 1.21771956340473 1283 36
"40" "REACTOME_APOPTOTIC_FACTOR_MEDIATED_RESPONSE" 0.0026746381371932 0.0327343772014691 0.582439744133545 1.79026803667992 16 17
"41" "REACTOME_AQUAPORIN_MEDIATED_TRANSPORT" 0.325888921539818 0.586028323821602 -0.271468971937943 -1.08681778474893 1108 31
"42" "REACTOME_ARACHIDONIC_ACID_METABOLISM" 0.274116237267825 0.535179320380039 -0.272613465107807 -1.12388911360793 914 35
"43" "REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION" 0.500548579787882 0.726086052795677 0.188502191249801 0.985879577776167 4105 239
"44" "REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS" 0.479137883393203 0.718016182877836 -0.281119104882536 -0.979738785616432 1733 19
"45" "REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES" 0.00172612197928654 0.0252753575538386 -0.501647319384869 -1.88923567518387 5 25
"46" "REACTOME_ASSOCIATION_OF_TRIC_CCT_WITH_TARGET_PROTEINS_DURING_BIOSYNTHESIS" 0.00422386483632524 0.0402740600672871 0.468415281720036 1.73426887248164 27 34
"47" "REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS" 0.363255276091356 0.626247548296392 0.260002256789993 1.06563412000608 2512 54
"48" "REACTOME_ATF4_ACTIVATES_GENES_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS" 0.245871276431548 0.497813448577455 0.34997621979933 1.17137430621157 1592 23
"49" "REACTOME_ATTENUATION_PHASE" 0.85707670936873 0.965253389826492 0.215511303573377 0.721318733737862 5552 23
"50" "REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA" 0.532431646305992 0.751452581705531 0.237798792574789 0.959384660618233 3660 50
"51" "REACTOME_AURKA_ACTIVATION_BY_TPX2" 0.197885695407995 0.443350465121737 -0.251388161609888 -1.1713702707207 598 58
"52" "REACTOME_AUTOPHAGY" 0.0475822050290135 0.180636148721255 -0.247028897250619 -1.30633516036261 122 109
"53" "REACTOME_BASE_EXCISION_REPAIR" 0.879158585707892 0.969507411725941 0.191867525841251 0.725193735357083 5892 37
"54" "REACTOME_BASIGIN_INTERACTIONS" 0.0727422454021411 0.243504083147736 -0.416900409052074 -1.43199803871492 264 18
"55" "REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING" 0.95873786407767 0.994268077601411 0.150826466582572 0.710222917913522 7109 114
"56" "REACTOME_BETA_CATENIN_PHOSPHORYLATION_CASCADE" 0.142541087231353 0.368702963674889 0.436614826093358 1.32019279132492 901 16
"57" "REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM" 0.693050794640075 0.874310233238248 0.258247808232846 0.842684183966349 4447 21
"58" "REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS" 0.603515625 0.814224814026805 -0.250776284223637 -0.902108104943098 2162 21
"59" "REACTOME_BIOLOGICAL_OXIDATIONS" 0.228794642857143 0.48229204921043 -0.21500887362148 -1.12106203611172 614 99
"60" "REACTOME_BIOSYNTHESIS_OF_THE_N_GLYCAN_PRECURSOR_DOLICHOL_LIPID_LINKED_OLIGOSACCHARIDE_LLO_AND_TRANSFER_TO_A_NASCENT_PROTEIN" 0.950172811059908 0.994268077601411 0.162045947829912 0.668955332550906 6597 56
"61" "REACTOME_BMAL1_CLOCK_NPAS2_ACTIVATES_CIRCADIAN_GENE_EXPRESSION" 0.0318032273225756 0.135122520230632 0.489926194154909 1.55572185289424 202 19
"62" "REACTOME_BRANCHED_CHAIN_AMINO_ACID_CATABOLISM" 0.307080474111042 0.569696807174331 0.348337823747074 1.12254384786418 1968 20
"63" "REACTOME_BUDDING_AND_MATURATION_OF_HIV_VIRION" 0.310530797615668 0.571507824825638 -0.298225764048357 -1.10129351109705 1093 23
"64" "REACTOME_BUTYRATE_RESPONSE_FACTOR_1_BRF1_BINDS_AND_DESTABILIZES_MRNA" 0.118942731277533 0.336793076984148 0.438169449715198 1.34681873683209 755 17
"65" "REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION" 0.595084485407066 0.809768758065552 0.262654522275301 0.909063039430437 3873 26
"66" "REACTOME_CA2_PATHWAY" 0.873698304076168 0.966845626642993 0.18999630295519 0.72996234432868 5872 40
"67" "REACTOME_CALNEXIN_CALRETICULIN_CYCLE" 0.718320728507486 0.88530966714785 0.247142823712834 0.827189784002414 4653 23
"68" "REACTOME_CARBOXYTERMINAL_POST_TRANSLATIONAL_MODIFICATIONS_OF_TUBULIN" 0.208173340647285 0.455139578987873 -0.361424735230839 -1.21729792317191 758 17
"69" "REACTOME_CARDIAC_CONDUCTION" 0.000333222259246918 0.011385093857603 -0.436652556386747 -2.07823927581432 0 63
"70" "REACTOME_CARGO_CONCENTRATION_IN_THE_ER" 0.0234842670759785 0.112614614048552 0.446916963690228 1.56379359487649 152 27
"71" "REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS" 0.205052631578947 0.454398226738627 0.266131969401862 1.17228087226233 1460 78
"72" "REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE" 0.0144818222959722 0.0886201065872928 0.43332669943812 1.60435629617203 95 34
"73" "REACTOME_CASPASE_ACTIVATION_VIA_EXTRINSIC_APOPTOTIC_SIGNALLING_PATHWAY" 0.00373948270489249 0.0378100423472474 0.55806432139888 1.82101052665948 23 21
"74" "REACTOME_CA_DEPENDENT_EVENTS" 0.197390636991558 0.443350465121737 0.34769291302621 1.21660172817071 1285 27
"75" "REACTOME_CD209_DC_SIGN_SIGNALING" 0.00031333228889237 0.011385093857603 0.648361964886008 2.05882210298737 1 19
"76" "REACTOME_CD28_CO_STIMULATION" 0.0310077519379845 0.132428940568475 0.423026185969211 1.52006832643805 203 30
"77" "REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING" 0.381940112289457 0.637803283451983 0.328789816457009 1.05954897959114 2448 20
"78" "REACTOME_CDC42_GTPASE_CYCLE" 0.107508073196986 0.314845071505459 0.264741266470841 1.24865288573451 798 116
"79" "REACTOME_CDT1_ASSOCIATION_WITH_THE_CDC6_ORC_ORIGIN_COMPLEX" 0.543869843114468 0.758457944479361 0.237491012336512 0.950778173426925 3743 48
"80" "REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS" 0.20669577874818 0.454398226738627 0.239116748058629 1.15276220118792 1561 134
"81" "REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS" 0.243956965208886 0.497813448577455 0.256518687435445 1.13966419480822 1745 82
"82" "REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA" 0.565136830102623 0.777537249470051 0.22279834076573 0.943879958823823 3964 64
"83" "REACTOME_CELLULAR_RESPONSE_TO_STARVATION" 1 1 -0.0922200044286889 -0.501862790225548 2456 129
"84" "REACTOME_CELLULAR_SENESCENCE" 0.854234088457389 0.964517079849644 0.170372118803762 0.802260943252113 6334 114
"85" "REACTOME_CELL_CELL_COMMUNICATION" 0.724451939291737 0.887286300475902 -0.181352366658046 -0.873226697899907 2147 67
"86" "REACTOME_CELL_CELL_JUNCTION_ORGANIZATION" 0.0522303783173348 0.192934400899003 -0.402898532329699 -1.46788317711632 184 22
"87" "REACTOME_CELL_CYCLE" 0.86359269932757 0.965938120919671 -0.140611797350025 -0.911430011246506 898 481
"88" "REACTOME_CELL_CYCLE_CHECKPOINTS" 0.811817279046673 0.940240351438238 -0.150130338138189 -0.878984836633836 1634 197
"89" "REACTOME_CELL_CYCLE_MITOTIC" 0.47984496124031 0.718016182877836 -0.156673756143281 -0.99655628542062 618 390
"90" "REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE" 0.0269297235023041 0.120668706403767 0.357215987459994 1.4746529788861 186 56
"91" "REACTOME_CELL_EXTRACELLULAR_MATRIX_INTERACTIONS" 0.901316833254006 0.978116982678791 0.219710719642563 0.652973054915645 5680 15
"92" "REACTOME_CELL_JUNCTION_ORGANIZATION" 0.036019536019536 0.147680097680098 -0.343740322287247 -1.47640872007557 117 41
"93" "REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL" 0.151684626926749 0.377059295887748 0.262465711940769 1.21010458991487 1111 101
"94" "REACTOME_CHAPERONE_MEDIATED_AUTOPHAGY" 0.804717498628634 0.934657717953938 -0.224789698079222 -0.757103778321948 2933 17
"95" "REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES" 0.213913576463377 0.46519390918384 0.35037920438079 1.20047049513627 1395 25
"96" "REACTOME_CHOLESTEROL_BIOSYNTHESIS" 0.0393415178571429 0.158137473739496 -0.419770850949017 -1.51002591027416 140 21
"97" "REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM" 0.155381544603101 0.383023445913508 0.359164082567927 1.26655729290192 1011 28
"98" "REACTOME_CHROMATIN_MODIFYING_ENZYMES" 0.000128386185646424 0.0072275988506355 0.409993941190115 2.03813848483254 0 162
"99" "REACTOME_CHROMOSOME_MAINTENANCE" 0.959674686546933 0.994268077601411 -0.146840754514099 -0.708634899097207 2831 68
"100" "REACTOME_CILIUM_ASSEMBLY" 0.931610337972167 0.984433604558218 0.155818330679339 0.747380277151376 7028 129
"101" "REACTOME_CIRCADIAN_CLOCK" 0.0129180421989378 0.0863500498173364 0.373043040718305 1.54535316106727 89 57
"102" "REACTOME_CITRIC_ACID_CYCLE_TCA_CYCLE" 0.185758513931889 0.427870734337496 0.374864271004586 1.23969132971138 1199 22
"103" "REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS" 0.02109375 0.108260786070926 -0.258942009133904 -1.38383656871987 53 115
"104" "REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS" 0.00294204177699323 0.0339785106638655 -0.446870025175257 -1.80666119052226 9 32
"105" "REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION" 0.0383935932163467 0.155087420873913 0.239267131545861 1.28186634513078 325 302
"106" "REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT" 0.620680197476687 0.827916493551168 -0.26208787312963 -0.882726035464823 2262 17
"107" "REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS" 0.499730530854217 0.726086052795677 0.2079847361621 0.978060694155486 3708 113
"108" "REACTOME_CLEC7A_DECTIN_1_SIGNALING" 0.034639801269666 0.14345776283397 0.307374711701288 1.39449181850256 250 92
"109" "REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES" 0.00400916380297824 0.039608606246291 -0.469523007022467 -1.79247744380499 13 26
"110" "REACTOME_COLLAGEN_DEGRADATION" 0.000859106529209622 0.0171821305841924 -0.513179327504223 -1.95914226868614 2 26
"111" "REACTOME_COLLAGEN_FORMATION" 0.00212185510760837 0.0285232981678502 -0.435466777010688 -1.81789962621739 6 37
"112" "REACTOME_COMPLEMENT_CASCADE" 0.750071653768988 0.908506286692127 -0.21042914780999 -0.82336385289506 2616 28
"113" "REACTOME_COMPLEX_I_BIOGENESIS" 0.934103361468977 0.985797627290297 0.17068654771994 0.669346793630062 6307 44
"114" "REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER" 0.33918476643856 0.603322144207417 0.281432550269698 1.08125874540685 2279 40
"115" "REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER" 0.0992520138089758 0.296298564593301 -0.358778832677665 -1.35118387760274 344 25
"116" "REACTOME_CONSTITUTIVE_SIGNALING_BY_EGFRVIII" 0.463271458035856 0.709425495945089 0.335820172898719 0.998046543003072 2919 15
"117" "REACTOME_CONSTITUTIVE_SIGNALING_BY_LIGAND_RESPONSIVE_EGFR_CANCER_VARIANTS" 0.890234313571316 0.975276777471296 0.218025961515163 0.681107504592526 5660 18
"118" "REACTOME_CONVERSION_FROM_APC_C_CDC20_TO_APC_C_CDH1_IN_LATE_ANAPHASE" 0.197364809223168 0.443350465121737 -0.356470370058163 -1.22442880769519 718 18
"119" "REACTOME_COOPERATION_OF_PDCL_PHLP1_AND_TRIC_CCT_IN_G_PROTEIN_BETA_FOLDING" 0.410511798958014 0.669224006253621 0.302298168723757 1.0357350771657 2678 25
"120" "REACTOME_COOPERATION_OF_PREFOLDIN_AND_TRIC_CCT_IN_ACTIN_AND_TUBULIN_FOLDING" 0.55255440654422 0.769260803677861 0.279797384125363 0.936484961457051 3579 23
"121" "REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT" 0.015743523686847 0.0923048584556504 0.364005300381659 1.52525136566084 109 60
"122" "REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC" 0.99900228050171 1 0.117480919763769 0.497705168396246 7008 64
"123" "REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC" 0.34388314059647 0.609037095656815 -0.251018282900271 -1.06739379511033 1129 39
"124" "REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT" 0.871310672821374 0.965938120919671 0.173687916913003 0.769050125906385 6228 80
"125" "REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY" 0.000428510212826739 0.0123475380213823 0.443101037561247 1.87279929230577 2 63
"126" "REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING" 0.13854379619437 0.363341221004759 0.421742428216671 1.31751251487302 880 18
"127" "REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES" 0.0650081445283578 0.225875756412091 0.353213713257349 1.38512653512035 438 44
"128" "REACTOME_CTLA4_INHIBITORY_SIGNALING" 0.186746044179853 0.427974022886658 0.393302987822826 1.24890250871359 1191 19
"129" "REACTOME_CYCLIN_A_B1_B2_ASSOCIATED_EVENTS_DURING_G2_M_TRANSITION" 0.118941504178273 0.336793076984148 -0.373907881894069 -1.32089089441699 426 20
"130" "REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY" 0.621947024423805 0.827916493551168 -0.187125683036599 -0.926545442299503 1807 76
"131" "REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1" 0.0850609756097561 0.268253256524905 -0.312769057456528 -1.33544457526901 278 40
"132" "REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE" 0.987403993855607 1 0.154584505886926 0.535026237329078 6427 26
"133" "REACTOME_CYTOPROTECTION_BY_HMOX1" 0.0742198100407056 0.247399366802352 0.280900502979094 1.30592524111733 546 106
"134" "REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA" 0.0116815690798962 0.0825766090130591 0.377321239917258 1.55288197548547 80 55
"135" "REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS" 0.00361736334405145 0.0370779742765273 0.339074521213548 1.60218660351812 26 117
"136" "REACTOME_DAG_AND_IP3_SIGNALING" 0.172214622283022 0.405263040356384 0.345481000778458 1.24142368507579 1132 30
"137" "REACTOME_DAP12_INTERACTIONS" 0.000453720508166969 0.0124016938898972 0.549439956856927 2.01918554138014 2 33
"138" "REACTOME_DAP12_SIGNALING" 0.00766166104811523 0.0622035847470742 0.495054618243424 1.69615792048063 49 25
"139" "REACTOME_DARPP_32_EVENTS" 0.897631660953568 0.978116982678791 0.206546946122013 0.673979949470226 5760 21
"140" "REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA" 0.00142959256611866 0.0234375446599555 0.408726725588904 1.72135230043996 9 62
"141" "REACTOME_DEACTIVATION_OF_THE_BETA_CATENIN_TRANSACTIVATING_COMPLEX" 0.642673132292772 0.845942300145489 0.243404653372704 0.882154287712562 4240 31
"142" "REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY" 0.126165501165501 0.349512537012537 0.319167601495014 1.28068319827946 865 49
"143" "REACTOME_DEADENYLATION_OF_MRNA" 0.0853830487231709 0.268253256524905 0.443193740196726 1.40732664412708 544 19
"144" "REACTOME_DEATH_RECEPTOR_SIGNALLING" 0.000134354426978369 0.0072275988506355 0.396801621441591 1.86457200290744 0 112
"145" "REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING" 0.560195852534562 0.775338286918537 0.228519315226941 0.943369560048485 3889 56
"146" "REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS" 0.42486299394289 0.679118235932105 0.248524728476925 1.02281433030079 2945 55
"147" "REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS" 0.871700255464093 0.965938120919671 -0.196179353229264 -0.724454674169507 3070 23
"148" "REACTOME_DEFECTS_IN_VITAMIN_AND_COFACTOR_METABOLISM" 0.839759797724399 0.955095951539743 0.23789925471958 0.71933627163454 5313 16
"149" "REACTOME_DEGRADATION_OF_AXIN" 0.414630599185573 0.671931010537885 0.255501688724666 1.03080591062045 2850 50
"150" "REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX" 0.321312860966333 0.58290322267706 0.247486995032568 1.08645975901525 2280 77
"151" "REACTOME_DEGRADATION_OF_DVL" 0.6673938336242 0.856436531411337 0.217965913191896 0.8793701237494 4588 50
"152" "REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME" 0.507336917041987 0.731135803118506 0.239145003435458 0.975000394973312 3491 53
"153" "REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX" 0.00200937709310114 0.0274614869390489 -0.370946595871651 -1.77200295385597 5 64
"154" "REACTOME_DETOXIFICATION_OF_REACTIVE_OXYGEN_SPECIES" 0.498120844174617 0.726086052795677 -0.245158882886103 -0.966297585433571 1722 29
"155" "REACTOME_DEUBIQUITINATION" 0.0913293353323338 0.280568630062379 0.240274757685598 1.23102068900505 730 205
"156" "REACTOME_DISASSEMBLY_OF_THE_DESTRUCTION_COMPLEX_AND_RECRUITMENT_OF_AXIN_TO_THE_MEMBRANE" 0.0600522193211488 0.213172380274208 0.427054220243676 1.44523491365122 390 24
"157" "REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM" 0.429195258889582 0.684708389668205 0.31669520508991 1.02057321911701 2751 20
"158" "REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSYLATION_PRECURSOR_BIOSYNTHESIS" 0.28460809102402 0.546789447170503 0.381850330146978 1.15460131699075 1800 16
"159" "REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS" 0.0777746239000852 0.255100766392279 -0.379825337194948 -1.40262589497539 273 23
"160" "REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM" 0.670557518046383 0.857811489544515 0.254607419296889 0.861641248815056 4365 24
"161" "REACTOME_DISEASES_OF_DNA_REPAIR" 0.986132751636024 1 0.158276664893723 0.516469987139734 6328 21
"162" "REACTOME_DISEASES_OF_GLYCOSYLATION" 0.869922151450814 0.965938120919671 0.175916064574371 0.763706214117415 6145 72
"163" "REACTOME_DISEASES_OF_IMMUNE_SYSTEM" 0.000153233220962305 0.0072275988506355 0.613803523069382 2.10301584695272 0 25
"164" "REACTOME_DISEASES_OF_METABOLISM" 0.949186991869919 0.994268077601411 -0.141540418915624 -0.774730953676192 2334 133
"165" "REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE" 0.0224188790560472 0.111415035308841 -0.38063329655416 -1.55275561126223 75 33
"166" "REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH" 0.505594509920931 0.729907567139372 0.257032022011499 0.971493280750002 3388 37
"167" "REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS" 0.0031523642732049 0.0354101192332606 0.263242859925319 1.4230696673684 26 339
"168" "REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS" 0.434610825760569 0.68811984527681 -0.188606796066917 -1.01002495834486 1099 118
"169" "REACTOME_DNA_DAMAGE_BYPASS" 0.606791778373548 0.817026696660606 0.2385616438447 0.906649976784508 4073 38
"170" "REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER" 0.623795180722892 0.829030872273535 -0.216123198703793 -0.89714820585082 2070 36
"171" "REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE" 0.49615975422427 0.726086052795677 0.281807966224305 0.975354256581428 3229 26
